"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from flask air samples                   "
" Mauna Loa, Hawaii 156W 20N                                                                "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 16-Oct-2018 last updated 29-Oct-2018                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1979, 03,   28929, 1979.2027,   338.40,   336.93,     338.02,   336.53,     338.40,   336.93
1979, 04,   28960, 1979.2877,   338.44,   335.81,     339.31,   336.66,     338.44,   335.81
1979, 05,   28990, 1979.3699,   339.43,   336.28,     339.93,   336.79,     339.43,   336.28
1979, 06,   29021, 1979.4548,   339.02,   336.72,     339.21,   336.93,     339.02,   336.72
1979, 07,   29051, 1979.5370,   338.22,   337.66,     337.60,   337.07,     338.22,   337.66
1979, 08,   29082, 1979.6219,   336.23,   337.89,     335.52,   337.22,     336.23,   337.89
1979, 09,   29113, 1979.7068,   333.58,   336.90,     334.04,   337.37,     333.58,   336.90
1979, 10,   29143, 1979.7890,   333.90,   337.14,     334.30,   337.52,     333.90,   337.14
1979, 11,   29174, 1979.8740,   335.61,   337.52,     335.79,   337.68,     335.61,   337.52
1979, 12,   29204, 1979.9562,   337.21,   337.92,     337.14,   337.84,     337.21,   337.92
1980, 01,   29235, 1980.0410,   -99.99,   -99.99,     338.10,   338.00,     338.10,   338.00
1980, 02,   29266, 1980.1257,   339.29,   338.58,     338.87,   338.15,     339.29,   338.58
1980, 03,   29295, 1980.2049,   340.30,   338.80,     339.82,   338.30,     340.30,   338.80
1980, 04,   29326, 1980.2896,   340.34,   337.68,     341.13,   338.45,     340.34,   337.68
1980, 05,   29356, 1980.3716,   341.71,   338.56,     341.74,   338.59,     341.71,   338.56
1980, 06,   29387, 1980.4563,   341.01,   338.73,     341.00,   338.74,     341.01,   338.73
1980, 07,   29417, 1980.5383,   338.53,   338.00,     339.37,   338.88,     338.53,   338.00
1980, 08,   29448, 1980.6230,   337.56,   339.25,     337.29,   339.02,     337.56,   339.25
1980, 09,   29479, 1980.7077,   335.66,   339.00,     335.81,   339.15,     335.66,   339.00
1980, 10,   29509, 1980.7896,   336.26,   339.50,     336.06,   339.28,     336.26,   339.50
1980, 11,   29540, 1980.8743,   337.32,   339.23,     337.53,   339.41,     337.32,   339.23
1980, 12,   29570, 1980.9563,   -99.99,   -99.99,     338.84,   339.53,     338.84,   339.53
1981, 01,   29601, 1981.0411,   339.70,   339.61,     339.76,   339.65,     339.70,   339.61
1981, 02,   29632, 1981.1260,   340.54,   339.83,     340.48,   339.76,     340.54,   339.83
1981, 03,   29660, 1981.2027,   341.27,   339.80,     341.35,   339.86,     341.27,   339.80
1981, 04,   29691, 1981.2877,   343.20,   340.55,     342.62,   339.96,     343.20,   340.55
1981, 05,   29721, 1981.3699,   343.16,   340.00,     343.21,   340.05,     343.16,   340.00
1981, 06,   29752, 1981.4548,   342.32,   340.01,     342.43,   340.14,     342.32,   340.01
1981, 07,   29782, 1981.5370,   -99.99,   -99.99,     340.75,   340.22,     340.75,   340.22
1981, 08,   29813, 1981.6219,   338.62,   340.29,     338.60,   340.31,     338.62,   340.29
1981, 09,   29844, 1981.7068,   336.92,   340.26,     337.04,   340.39,     336.92,   340.26
1981, 10,   29874, 1981.7890,   336.95,   340.20,     337.23,   340.47,     336.95,   340.20
1981, 11,   29905, 1981.8740,   338.28,   340.20,     338.66,   340.55,     338.28,   340.20
1981, 12,   29935, 1981.9562,   340.05,   340.76,     339.93,   340.63,     340.05,   340.76
1982, 01,   29966, 1982.0411,   340.67,   340.57,     340.81,   340.71,     340.67,   340.57
1982, 02,   29997, 1982.1260,   341.62,   340.91,     341.50,   340.77,     341.62,   340.91
1982, 03,   30025, 1982.2027,   343.22,   341.74,     342.32,   340.82,     343.22,   341.74
1982, 04,   30056, 1982.2877,   344.05,   341.40,     343.54,   340.86,     344.05,   341.40
1982, 05,   30086, 1982.3699,   343.62,   340.45,     344.07,   340.90,     343.62,   340.45
1982, 06,   30117, 1982.4548,   342.58,   340.26,     343.24,   340.94,     342.58,   340.26
1982, 07,   30147, 1982.5370,   342.24,   341.67,     341.51,   340.98,     342.24,   341.67
1982, 08,   30178, 1982.6219,   339.00,   340.68,     339.32,   341.03,     339.00,   340.68
1982, 09,   30209, 1982.7068,   337.64,   340.99,     337.74,   341.10,     337.64,   340.99
1982, 10,   30239, 1982.7890,   337.88,   341.14,     337.94,   341.19,     337.88,   341.14
1982, 11,   30270, 1982.8740,   339.07,   341.00,     339.40,   341.30,     339.07,   341.00
1982, 12,   30300, 1982.9562,   340.31,   341.03,     340.73,   341.43,     340.31,   341.03
1983, 01,   30331, 1983.0411,   341.81,   341.71,     341.69,   341.59,     341.81,   341.71
1983, 02,   30362, 1983.1260,   342.40,   341.68,     342.49,   341.76,     342.40,   341.68
1983, 03,   30390, 1983.2027,   342.69,   341.20,     343.44,   341.94,     342.69,   341.20
1983, 04,   30421, 1983.2877,   345.39,   342.73,     344.82,   342.14,     345.39,   342.73
1983, 05,   30451, 1983.3699,   345.96,   342.77,     345.52,   342.34,     345.96,   342.77
1983, 06,   30482, 1983.4548,   345.32,   342.99,     344.85,   342.54,     345.32,   342.99
1983, 07,   30512, 1983.5370,   343.14,   342.57,     343.27,   342.73,     343.14,   342.57
1983, 08,   30543, 1983.6219,   341.50,   343.18,     341.21,   342.92,     341.50,   343.18
1983, 09,   30574, 1983.7068,   339.83,   343.19,     339.74,   343.11,     339.83,   343.19
1983, 10,   30604, 1983.7890,   340.05,   343.32,     340.02,   343.28,     340.05,   343.32
1983, 11,   30635, 1983.8740,   340.89,   342.83,     341.55,   343.46,     340.89,   342.83
1983, 12,   30665, 1983.9562,   343.15,   343.87,     342.92,   343.62,     343.15,   343.87
1984, 01,   30696, 1984.0410,   343.98,   343.89,     343.89,   343.78,     343.98,   343.89
1984, 02,   30727, 1984.1257,   344.68,   343.96,     344.66,   343.93,     344.68,   343.96
1984, 03,   30756, 1984.2049,   345.51,   343.99,     345.60,   344.06,     345.51,   343.99
1984, 04,   30787, 1984.2896,   347.33,   344.63,     346.91,   344.19,     347.33,   344.63
1984, 05,   30817, 1984.3716,   347.39,   344.20,     347.49,   344.31,     347.39,   344.20
1984, 06,   30848, 1984.4563,   346.92,   344.61,     346.71,   344.42,     346.92,   344.61
1984, 07,   30878, 1984.5383,   345.15,   344.61,     345.02,   344.52,     345.15,   344.61
1984, 08,   30909, 1984.6230,   342.78,   344.50,     342.87,   344.62,     342.78,   344.50
1984, 09,   30940, 1984.7077,   340.83,   344.21,     341.33,   344.72,     340.83,   344.21
1984, 10,   30970, 1984.7896,   341.66,   344.94,     341.56,   344.82,     341.66,   344.94
1984, 11,   31001, 1984.8743,   343.07,   345.00,     343.01,   344.92,     343.07,   345.00
1984, 12,   31031, 1984.9563,   343.96,   344.68,     344.32,   345.03,     343.96,   344.68
1985, 01,   31062, 1985.0411,   344.74,   344.64,     345.25,   345.14,     344.74,   344.64
1985, 02,   31093, 1985.1260,   345.78,   345.06,     345.99,   345.26,     345.78,   345.06
1985, 03,   31121, 1985.2027,   347.45,   345.95,     346.88,   345.37,     347.45,   345.95
1985, 04,   31152, 1985.2877,   348.01,   345.33,     348.18,   345.48,     348.01,   345.33
1985, 05,   31182, 1985.3699,   348.96,   345.76,     348.79,   345.59,     348.96,   345.76
1985, 06,   31213, 1985.4548,   348.36,   346.02,     348.02,   345.70,     348.36,   346.02
1985, 07,   31243, 1985.5370,   346.61,   346.04,     346.33,   345.80,     346.61,   346.04
1985, 08,   31274, 1985.6219,   343.93,   345.62,     344.16,   345.89,     343.93,   345.62
1985, 09,   31305, 1985.7068,   342.89,   346.27,     342.59,   345.98,     342.89,   346.27
1985, 10,   31335, 1985.7890,   342.97,   346.26,     342.79,   346.07,     342.97,   346.26
1985, 11,   31366, 1985.8740,   344.12,   346.06,     344.24,   346.16,     344.12,   346.06
1985, 12,   31396, 1985.9562,   345.17,   345.89,     345.55,   346.26,     345.17,   345.89
1986, 01,   31427, 1986.0411,   346.21,   346.11,     346.48,   346.37,     346.21,   346.11
1986, 02,   31458, 1986.1260,   347.01,   346.29,     347.22,   346.49,     347.01,   346.29
1986, 03,   31486, 1986.2027,   348.09,   346.60,     348.12,   346.60,     348.09,   346.60
1986, 04,   31517, 1986.2877,   349.58,   346.90,     349.44,   346.74,     349.58,   346.90
1986, 05,   31547, 1986.3699,   350.29,   347.08,     350.07,   346.86,     350.29,   347.08
1986, 06,   31578, 1986.4548,   349.47,   347.12,     349.33,   347.00,     349.47,   347.12
1986, 07,   31608, 1986.5370,   347.85,   347.28,     347.66,   347.12,     347.85,   347.28
1986, 08,   31639, 1986.6219,   345.52,   347.21,     345.52,   347.25,     345.52,   347.21
1986, 09,   31670, 1986.7068,   344.51,   347.89,     343.98,   347.38,     344.51,   347.89
1986, 10,   31700, 1986.7890,   344.21,   347.51,     344.21,   347.50,     344.21,   347.51
1986, 11,   31731, 1986.8740,   345.57,   347.52,     345.71,   347.63,     345.57,   347.52
1986, 12,   31761, 1986.9562,   346.68,   347.40,     347.07,   347.77,     346.68,   347.40
1987, 01,   31792, 1987.0411,   347.68,   347.58,     348.05,   347.94,     347.68,   347.58
1987, 02,   31823, 1987.1260,   348.68,   347.96,     348.85,   348.12,     348.68,   347.96
1987, 03,   31851, 1987.2027,   349.62,   348.12,     349.82,   348.30,     349.62,   348.12
1987, 04,   31882, 1987.2877,   351.11,   348.41,     351.23,   348.52,     351.11,   348.41
1987, 05,   31912, 1987.3699,   351.79,   348.57,     351.96,   348.74,     351.79,   348.57
1987, 06,   31943, 1987.4548,   351.64,   349.28,     351.32,   348.98,     351.64,   349.28
1987, 07,   31973, 1987.5370,   350.07,   349.50,     349.76,   349.22,     350.07,   349.50
1987, 08,   32004, 1987.6219,   347.40,   349.10,     347.73,   349.46,     347.40,   349.10
1987, 09,   32035, 1987.7068,   346.73,   350.12,     346.29,   349.70,     346.73,   350.12
1987, 10,   32065, 1987.7890,   346.72,   350.04,     346.63,   349.93,     346.72,   350.04
1987, 11,   32096, 1987.8740,   348.29,   350.25,     348.22,   350.16,     348.29,   350.25
1987, 12,   32126, 1987.9562,   349.41,   350.13,     349.66,   350.37,     349.41,   350.13
1988, 01,   32157, 1988.0410,   350.35,   350.25,     350.70,   350.59,     350.35,   350.25
1988, 02,   32188, 1988.1257,   351.77,   351.04,     351.53,   350.80,     351.77,   351.04
1988, 03,   32217, 1988.2049,   352.52,   350.98,     352.54,   350.99,     352.52,   350.98
1988, 04,   32248, 1988.2896,   354.05,   351.32,     353.93,   351.19,     354.05,   351.32
1988, 05,   32278, 1988.3716,   354.39,   351.17,     354.59,   351.37,     354.39,   351.17
1988, 06,   32309, 1988.4563,   353.79,   351.45,     353.85,   351.54,     353.79,   351.45
1988, 07,   32339, 1988.5383,   352.46,   351.91,     352.20,   351.69,     352.46,   351.91
1988, 08,   32370, 1988.6230,   350.42,   352.15,     350.07,   351.84,     350.42,   352.15
1988, 09,   32401, 1988.7077,   348.89,   352.30,     348.54,   351.97,     348.89,   352.30
1988, 10,   32431, 1988.7896,   348.98,   352.29,     348.78,   352.08,     348.98,   352.29
1988, 11,   32462, 1988.8743,   349.80,   351.76,     350.25,   352.19,     349.80,   351.76
1988, 12,   32492, 1988.9563,   351.39,   352.11,     351.57,   352.28,     351.39,   352.11
1989, 01,   32523, 1989.0411,   352.48,   352.38,     352.49,   352.38,     352.48,   352.38
1989, 02,   32554, 1989.1260,   353.19,   352.46,     353.22,   352.48,     353.19,   352.46
1989, 03,   32582, 1989.2027,   353.63,   352.12,     354.10,   352.57,     353.63,   352.12
1989, 04,   32613, 1989.2877,   355.63,   352.92,     355.40,   352.67,     355.63,   352.92
1989, 05,   32643, 1989.3699,   355.90,   352.67,     356.00,   352.77,     355.90,   352.67
1989, 06,   32674, 1989.4548,   355.64,   353.26,     355.21,   352.87,     355.64,   353.26
1989, 07,   32704, 1989.5370,   354.07,   353.49,     353.50,   352.96,     354.07,   353.49
1989, 08,   32735, 1989.6219,   351.16,   352.87,     351.30,   353.05,     351.16,   352.87
1989, 09,   32766, 1989.7068,   349.35,   352.77,     349.71,   353.14,     349.35,   352.77
1989, 10,   32796, 1989.7890,   349.50,   352.83,     349.93,   353.25,     349.50,   352.83
1989, 11,   32827, 1989.8740,   351.17,   353.13,     351.42,   353.36,     351.17,   353.13
1989, 12,   32857, 1989.9562,   352.19,   352.92,     352.77,   353.49,     352.19,   352.92
1990, 01,   32888, 1990.0411,   353.71,   353.62,     353.73,   353.62,     353.71,   353.62
1990, 02,   32919, 1990.1260,   355.14,   354.42,     354.50,   353.76,     355.14,   354.42
1990, 03,   32947, 1990.2027,   355.67,   354.15,     355.41,   353.88,     355.67,   354.15
1990, 04,   32978, 1990.2877,   356.72,   354.00,     356.75,   354.01,     356.72,   354.00
1990, 05,   33008, 1990.3699,   357.60,   354.35,     357.38,   354.13,     357.60,   354.35
1990, 06,   33039, 1990.4548,   356.59,   354.21,     356.61,   354.26,     356.59,   354.21
1990, 07,   33069, 1990.5370,   355.28,   354.70,     354.92,   354.37,     355.28,   354.70
1990, 08,   33100, 1990.6219,   352.59,   354.30,     352.74,   354.50,     352.59,   354.30
1990, 09,   33131, 1990.7068,   351.10,   354.52,     351.18,   354.62,     351.10,   354.52
1990, 10,   33161, 1990.7890,   351.17,   354.51,     351.42,   354.75,     351.17,   354.51
1990, 11,   33192, 1990.8740,   352.80,   354.78,     352.93,   354.88,     352.80,   354.78
1990, 12,   33222, 1990.9562,   354.67,   355.41,     354.29,   355.00,     354.67,   355.41
1991, 01,   33253, 1991.0411,   354.61,   354.52,     355.24,   355.13,     354.61,   354.52
1991, 02,   33284, 1991.1260,   356.03,   355.30,     355.99,   355.25,     356.03,   355.30
1991, 03,   33312, 1991.2027,   357.40,   355.88,     356.89,   355.35,     357.40,   355.88
1991, 04,   33343, 1991.2877,   358.43,   355.70,     358.20,   355.45,     358.43,   355.70
1991, 05,   33373, 1991.3699,   359.14,   355.89,     358.79,   355.54,     359.14,   355.89
1991, 06,   33404, 1991.4548,   358.29,   355.90,     357.97,   355.61,     358.29,   355.90
1991, 07,   33434, 1991.5370,   355.54,   354.96,     356.22,   355.67,     355.54,   354.96
1991, 08,   33465, 1991.6219,   354.13,   355.85,     353.98,   355.74,     354.13,   355.85
1991, 09,   33496, 1991.7068,   351.97,   355.41,     352.35,   355.80,     351.97,   355.41
1991, 10,   33526, 1991.7890,   352.19,   355.54,     352.53,   355.87,     352.19,   355.54
1991, 11,   33557, 1991.8740,   353.87,   355.84,     353.99,   355.94,     353.87,   355.84
1991, 12,   33587, 1991.9562,   355.23,   355.96,     355.30,   356.02,     355.23,   355.96
1992, 01,   33618, 1992.0410,   356.43,   356.33,     356.21,   356.10,     356.43,   356.33
1992, 02,   33649, 1992.1257,   356.83,   356.10,     356.91,   356.17,     356.83,   356.10
1992, 03,   33678, 1992.2049,   357.92,   356.37,     357.81,   356.24,     357.92,   356.37
1992, 04,   33709, 1992.2896,   359.16,   356.40,     359.08,   356.30,     359.16,   356.40
1992, 05,   33739, 1992.3716,   359.63,   356.37,     359.61,   356.35,     359.63,   356.37
1992, 06,   33770, 1992.4563,   359.46,   357.10,     358.74,   356.40,     359.46,   357.10
1992, 07,   33800, 1992.5383,   356.46,   355.91,     356.95,   356.44,     356.46,   355.91
1992, 08,   33831, 1992.6230,   354.71,   356.46,     354.68,   356.47,     354.71,   356.46
1992, 09,   33862, 1992.7077,   353.51,   356.96,     353.03,   356.50,     353.51,   356.96
1992, 10,   33892, 1992.7896,   353.08,   356.44,     353.19,   356.53,     353.08,   356.44
1992, 11,   33923, 1992.8743,   354.68,   356.65,     354.61,   356.56,     354.68,   356.65
1992, 12,   33953, 1992.9563,   355.79,   356.53,     355.88,   356.59,     355.79,   356.53
1993, 01,   33984, 1993.0411,   356.77,   356.67,     356.75,   356.64,     356.77,   356.67
1993, 02,   34015, 1993.1260,   357.01,   356.28,     357.43,   356.69,     357.01,   356.28
1993, 03,   34043, 1993.2027,   358.41,   356.88,     358.29,   356.74,     358.41,   356.88
1993, 04,   34074, 1993.2877,   359.15,   356.41,     359.58,   356.82,     359.15,   356.41
1993, 05,   34104, 1993.3699,   360.62,   357.34,     360.17,   356.90,     360.62,   357.34
1993, 06,   34135, 1993.4548,   359.67,   357.27,     359.36,   356.99,     359.67,   357.27
1993, 07,   34165, 1993.5370,   357.42,   356.84,     357.63,   357.08,     357.42,   356.84
1993, 08,   34196, 1993.6219,   355.69,   357.42,     355.42,   357.19,     355.69,   357.42
1993, 09,   34227, 1993.7068,   353.43,   356.89,     353.83,   357.30,     353.43,   356.89
1993, 10,   34257, 1993.7890,   353.81,   357.18,     354.07,   357.43,     353.81,   357.18
1993, 11,   34288, 1993.8740,   355.52,   357.51,     355.60,   357.57,     355.52,   357.51
1993, 12,   34318, 1993.9562,   356.86,   357.60,     356.98,   357.70,     356.86,   357.60
1994, 01,   34349, 1994.0411,   358.49,   358.39,     357.96,   357.85,     358.49,   358.39
1994, 02,   34380, 1994.1260,   359.09,   358.35,     358.75,   358.00,     359.09,   358.35
1994, 03,   34408, 1994.2027,   359.59,   358.06,     359.68,   358.13,     359.59,   358.06
1994, 04,   34439, 1994.2877,   361.20,   358.45,     361.05,   358.28,     361.20,   358.45
1994, 05,   34469, 1994.3699,   361.64,   358.36,     361.70,   358.42,     361.64,   358.36
1994, 06,   34500, 1994.4548,   361.05,   358.64,     360.95,   358.56,     361.05,   358.64
1994, 07,   34530, 1994.5370,   358.93,   358.34,     359.27,   358.71,     358.93,   358.34
1994, 08,   34561, 1994.6219,   357.20,   358.94,     357.11,   358.88,     357.20,   358.94
1994, 09,   34592, 1994.7068,   355.07,   358.54,     355.58,   359.06,     355.07,   358.54
1994, 10,   34622, 1994.7890,   355.74,   359.12,     355.87,   359.24,     355.74,   359.12
1994, 11,   34653, 1994.8740,   357.29,   359.29,     357.46,   359.43,     357.29,   359.29
1994, 12,   34683, 1994.9562,   359.53,   360.27,     358.90,   359.62,     359.53,   360.27
1995, 01,   34714, 1995.0411,   360.09,   359.99,     359.93,   359.82,     360.09,   359.99
1995, 02,   34745, 1995.1260,   360.75,   360.01,     360.76,   360.01,     360.75,   360.01
1995, 03,   34773, 1995.2027,   361.93,   360.39,     361.73,   360.17,     361.93,   360.39
1995, 04,   34804, 1995.2877,   363.07,   360.31,     363.13,   360.35,     363.07,   360.31
1995, 05,   34834, 1995.3699,   363.60,   360.31,     363.81,   360.52,     363.60,   360.31
1995, 06,   34865, 1995.4548,   363.53,   361.12,     363.07,   360.68,     363.53,   361.12
1995, 07,   34895, 1995.5370,   361.69,   361.11,     361.39,   360.84,     361.69,   361.11
1995, 08,   34926, 1995.6219,   358.53,   360.27,     359.22,   361.00,     358.53,   360.27
1995, 09,   34957, 1995.7068,   358.01,   361.49,     357.66,   361.15,     358.01,   361.49
1995, 10,   34987, 1995.7890,   357.55,   360.94,     357.93,   361.31,     357.55,   360.94
1995, 11,   35018, 1995.8740,   359.35,   361.36,     359.49,   361.47,     359.35,   361.36
1995, 12,   35048, 1995.9562,   360.55,   361.29,     360.90,   361.63,     360.55,   361.29
1996, 01,   35079, 1996.0410,   362.15,   362.05,     361.90,   361.79,     362.15,   362.05
1996, 02,   35110, 1996.1257,   362.88,   362.14,     362.69,   361.94,     362.88,   362.14
1996, 03,   35139, 1996.2049,   363.90,   362.32,     363.67,   362.08,     363.90,   362.32
1996, 04,   35170, 1996.2896,   364.63,   361.84,     365.03,   362.22,     364.63,   361.84
1996, 05,   35200, 1996.3716,   365.23,   361.93,     365.65,   362.35,     365.23,   361.93
1996, 06,   35231, 1996.4563,   365.30,   362.91,     364.84,   362.47,     365.30,   362.91
1996, 07,   35261, 1996.5383,   363.82,   363.26,     363.10,   362.58,     363.82,   363.26
1996, 08,   35292, 1996.6230,   361.24,   363.01,     360.86,   362.67,     361.24,   363.01
1996, 09,   35323, 1996.7077,   358.86,   362.35,     359.25,   362.75,     358.86,   362.35
1996, 10,   35353, 1996.7896,   359.39,   362.78,     359.45,   362.82,     359.39,   362.78
1996, 11,   35384, 1996.8743,   360.89,   362.89,     360.92,   362.89,     360.89,   362.89
1996, 12,   35414, 1996.9563,   362.09,   362.84,     362.23,   362.96,     362.09,   362.84
1997, 01,   35445, 1997.0411,   363.01,   362.92,     363.14,   363.03,     363.01,   362.92
1997, 02,   35476, 1997.1260,   364.21,   363.47,     363.86,   363.10,     364.21,   363.47
1997, 03,   35504, 1997.2027,   364.74,   363.19,     364.75,   363.18,     364.74,   363.19
1997, 04,   35535, 1997.2877,   366.18,   363.41,     366.07,   363.28,     366.18,   363.41
1997, 05,   35565, 1997.3699,   366.65,   363.34,     366.69,   363.38,     366.65,   363.34
1997, 06,   35596, 1997.4548,   365.56,   363.13,     365.91,   363.51,     365.56,   363.13
1997, 07,   35626, 1997.5370,   364.02,   363.43,     364.21,   363.65,     364.02,   363.43
1997, 08,   35657, 1997.6219,   362.32,   364.07,     362.03,   363.82,     362.32,   364.07
1997, 09,   35688, 1997.7068,   360.11,   363.60,     360.50,   364.01,     360.11,   363.60
1997, 10,   35718, 1997.7890,   360.50,   363.91,     360.82,   364.21,     360.50,   363.91
1997, 11,   35749, 1997.8740,   362.46,   364.48,     362.45,   364.44,     362.46,   364.48
1997, 12,   35779, 1997.9562,   363.95,   364.69,     363.95,   364.68,     363.95,   364.69
1998, 01,   35810, 1998.0411,   365.00,   364.89,     365.06,   364.95,     365.00,   364.89
1998, 02,   35841, 1998.1260,   365.72,   364.97,     365.99,   365.23,     365.72,   364.97
1998, 03,   35869, 1998.2027,   367.03,   365.48,     367.07,   365.50,     367.03,   365.48
1998, 04,   35900, 1998.2877,   368.38,   365.59,     368.60,   365.79,     368.38,   365.59
1998, 05,   35930, 1998.3699,   369.20,   365.88,     369.41,   366.09,     369.20,   365.88
1998, 06,   35961, 1998.4548,   368.81,   366.38,     368.79,   366.38,     368.81,   366.38
1998, 07,   35991, 1998.5370,   367.61,   367.01,     367.21,   366.65,     367.61,   367.01
1998, 08,   36022, 1998.6219,   365.31,   367.06,     365.12,   366.91,     365.31,   367.06
1998, 09,   36053, 1998.7068,   364.16,   367.67,     363.63,   367.15,     364.16,   367.67
1998, 10,   36083, 1998.7890,   364.03,   367.45,     363.94,   367.34,     364.03,   367.45
1998, 11,   36114, 1998.8740,   365.60,   367.62,     365.53,   367.52,     365.60,   367.62
1998, 12,   36144, 1998.9562,   367.47,   368.22,     366.93,   367.66,     367.47,   368.22
1999, 01,   36175, 1999.0411,   367.91,   367.81,     367.90,   367.78,     367.91,   367.81
1999, 02,   36206, 1999.1260,   368.36,   367.61,     368.65,   367.89,     368.36,   367.61
1999, 03,   36234, 1999.2027,   369.27,   367.72,     369.54,   367.97,     369.27,   367.72
1999, 04,   36265, 1999.2877,   371.01,   368.22,     370.87,   368.06,     371.01,   368.22
1999, 05,   36295, 1999.3699,   370.82,   367.49,     371.47,   368.14,     370.82,   367.49
1999, 06,   36326, 1999.4548,   370.49,   368.05,     370.64,   368.23,     370.49,   368.05
1999, 07,   36356, 1999.5370,   369.32,   368.73,     368.87,   368.31,     369.32,   368.73
1999, 08,   36387, 1999.6219,   366.72,   368.48,     366.61,   368.41,     366.72,   368.48
1999, 09,   36418, 1999.7068,   364.64,   368.16,     364.98,   368.51,     364.64,   368.16
1999, 10,   36448, 1999.7890,   365.06,   368.49,     365.19,   368.61,     365.06,   368.49
1999, 11,   36479, 1999.8740,   366.64,   368.67,     366.71,   368.71,     366.64,   368.67
1999, 12,   36509, 1999.9562,   368.32,   369.07,     368.08,   368.81,     368.32,   369.07
2000, 01,   36540, 2000.0410,   369.61,   369.51,     369.03,   368.92,     369.61,   369.51
2000, 02,   36571, 2000.1257,   369.97,   369.23,     369.78,   369.03,     369.97,   369.23
2000, 03,   36600, 2000.2049,   370.63,   369.04,     370.74,   369.13,     370.63,   369.04
2000, 04,   36631, 2000.2896,   372.03,   369.20,     372.09,   369.25,     372.03,   369.20
2000, 05,   36661, 2000.3716,   371.58,   368.24,     372.71,   369.37,     371.58,   368.24
2000, 06,   36692, 2000.4563,   371.56,   369.14,     371.92,   369.52,     371.56,   369.14
2000, 07,   36722, 2000.5383,   370.05,   369.49,     370.21,   369.68,     370.05,   369.49
2000, 08,   36753, 2000.6230,   368.13,   369.92,     368.03,   369.86,     368.13,   369.92
2000, 09,   36784, 2000.7077,   366.94,   370.48,     366.48,   370.03,     366.94,   370.48
2000, 10,   36814, 2000.7896,   367.14,   370.57,     366.78,   370.19,     367.14,   370.57
2000, 11,   36845, 2000.8743,   368.46,   370.49,     368.35,   370.35,     368.46,   370.49
2000, 12,   36875, 2000.9563,   369.85,   370.61,     369.75,   370.48,     369.85,   370.61
2001, 01,   36906, 2001.0411,   370.94,   370.83,     370.73,   370.62,     370.94,   370.83
2001, 02,   36937, 2001.1260,   371.49,   370.74,     371.50,   370.74,     371.49,   370.74
2001, 03,   36965, 2001.2027,   372.56,   371.00,     372.42,   370.84,     372.56,   371.00
2001, 04,   36996, 2001.2877,   373.35,   370.55,     373.77,   370.94,     373.35,   370.55
2001, 05,   37026, 2001.3699,   374.34,   370.99,     374.40,   371.05,     374.34,   370.99
