"-------------------------------------------------------------------------------------------"
" Monthly average O18 concentrations (per mil) derived from flask air samples               "
" Mauna Loa, Hawaii 156W 20N                                                                "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 20-Nov-2018 last updated 30-Nov-2018                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly isotope concentrations in per-mil.  This is the     "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1999, 07,   36356, 1999.5370,     0.34,     0.19,       0.44,     0.28,       0.34,     0.19
1999, 08,   36387, 1999.6219,     0.45,     0.36,       0.36,     0.28,       0.45,     0.36
1999, 09,   36418, 1999.7068,     0.16,     0.22,       0.21,     0.27,       0.16,     0.22
1999, 10,   36448, 1999.7890,    -0.03,     0.17,       0.07,     0.27,      -0.03,     0.17
1999, 11,   36479, 1999.8740,     0.05,     0.28,       0.04,     0.26,       0.05,     0.28
1999, 12,   36509, 1999.9562,     0.15,     0.30,       0.12,     0.26,       0.15,     0.30
2000, 01,   36540, 2000.0410,     0.16,     0.18,       0.24,     0.26,       0.16,     0.18
2000, 02,   36571, 2000.1257,     0.33,     0.27,       0.32,     0.26,       0.33,     0.27
2000, 03,   36600, 2000.2049,     0.35,     0.28,       0.33,     0.26,       0.35,     0.28
2000, 04,   36631, 2000.2896,     0.29,     0.23,       0.32,     0.26,       0.29,     0.23
2000, 05,   36661, 2000.3716,     0.33,     0.25,       0.35,     0.27,       0.33,     0.25
2000, 06,   36692, 2000.4563,     0.35,     0.22,       0.41,     0.27,       0.35,     0.22
2000, 07,   36722, 2000.5383,     0.46,     0.31,       0.43,     0.28,       0.46,     0.31
2000, 08,   36753, 2000.6230,     0.47,     0.39,       0.37,     0.28,       0.47,     0.39
2000, 09,   36784, 2000.7077,     0.31,     0.38,       0.22,     0.29,       0.31,     0.38
2000, 10,   36814, 2000.7896,     0.07,     0.26,       0.10,     0.30,       0.07,     0.26
2000, 11,   36845, 2000.8743,     0.05,     0.28,       0.08,     0.30,       0.05,     0.28
2000, 12,   36875, 2000.9563,     0.18,     0.33,       0.17,     0.31,       0.18,     0.33
2001, 01,   36906, 2001.0411,     0.18,     0.20,       0.30,     0.32,       0.18,     0.20
2001, 02,   36937, 2001.1260,     0.42,     0.35,       0.39,     0.33,       0.42,     0.35
2001, 03,   36965, 2001.2027,     0.34,     0.26,       0.41,     0.34,       0.34,     0.26
2001, 04,   36996, 2001.2877,     0.36,     0.30,       0.41,     0.35,       0.36,     0.30
2001, 05,   37026, 2001.3699,     0.47,     0.39,       0.44,     0.36,       0.47,     0.39
2001, 06,   37057, 2001.4548,     0.47,     0.34,       0.51,     0.38,       0.47,     0.34
2001, 07,   37087, 2001.5370,     0.47,     0.32,       0.54,     0.39,       0.47,     0.32
2001, 08,   37118, 2001.6219,     0.59,     0.50,       0.49,     0.40,       0.59,     0.50
2001, 09,   37149, 2001.7068,     0.33,     0.39,       0.35,     0.41,       0.33,     0.39
2001, 10,   37179, 2001.7890,     0.26,     0.46,       0.23,     0.43,       0.26,     0.46
2001, 11,   37210, 2001.8740,     0.20,     0.43,       0.21,     0.44,       0.20,     0.43
2001, 12,   37240, 2001.9562,     0.24,     0.39,       0.31,     0.45,       0.24,     0.39
2002, 01,   37271, 2002.0411,     0.43,     0.45,       0.45,     0.47,       0.43,     0.45
2002, 02,   37302, 2002.1260,     0.48,     0.42,       0.54,     0.48,       0.48,     0.42
2002, 03,   37330, 2002.2027,     0.58,     0.51,       0.56,     0.49,       0.58,     0.51
2002, 04,   37361, 2002.2877,     0.66,     0.60,       0.56,     0.50,       0.66,     0.60
2002, 05,   37391, 2002.3699,     0.53,     0.45,       0.59,     0.51,       0.53,     0.45
2002, 06,   37422, 2002.4548,     0.61,     0.48,       0.65,     0.52,       0.61,     0.48
2002, 07,   37452, 2002.5370,     0.68,     0.53,       0.68,     0.52,       0.68,     0.53
2002, 08,   37483, 2002.6219,     0.74,     0.65,       0.61,     0.53,       0.74,     0.65
2002, 09,   37514, 2002.7068,     0.49,     0.55,       0.47,     0.53,       0.49,     0.55
2002, 10,   37544, 2002.7890,     0.32,     0.51,       0.34,     0.53,       0.32,     0.51
2002, 11,   37575, 2002.8740,     0.44,     0.67,       0.31,     0.53,       0.44,     0.67
2002, 12,   37605, 2002.9562,     0.35,     0.50,       0.39,     0.53,       0.35,     0.50
2003, 01,   37636, 2003.0411,     0.56,     0.58,       0.51,     0.53,       0.56,     0.58
2003, 02,   37667, 2003.1260,     0.57,     0.50,       0.59,     0.52,       0.57,     0.50
2003, 03,   37695, 2003.2027,     0.61,     0.54,       0.59,     0.52,       0.61,     0.54
2003, 04,   37726, 2003.2877,     0.66,     0.59,       0.57,     0.51,       0.66,     0.59
2003, 05,   37756, 2003.3699,     0.67,     0.59,       0.58,     0.50,       0.67,     0.59
2003, 06,   37787, 2003.4548,     0.62,     0.48,       0.63,     0.49,       0.62,     0.48
2003, 07,   37817, 2003.5370,     0.69,     0.53,       0.64,     0.48,       0.69,     0.53
2003, 08,   37848, 2003.6219,     0.76,     0.67,       0.56,     0.47,       0.76,     0.67
2003, 09,   37879, 2003.7068,     0.27,     0.33,       0.40,     0.46,       0.27,     0.33
2003, 10,   37909, 2003.7890,     0.09,     0.28,       0.26,     0.45,       0.09,     0.28
2003, 11,   37940, 2003.8740,     0.04,     0.27,       0.22,     0.44,       0.04,     0.27
2003, 12,   37970, 2003.9562,     0.16,     0.30,       0.29,     0.44,       0.16,     0.30
2004, 01,   38001, 2004.0410,     0.38,     0.40,       0.42,     0.43,       0.38,     0.40
2004, 02,   38032, 2004.1257,     0.45,     0.39,       0.49,     0.43,       0.45,     0.39
2004, 03,   38061, 2004.2049,     0.39,     0.32,       0.50,     0.43,       0.39,     0.32
2004, 04,   38092, 2004.2896,     0.50,     0.44,       0.49,     0.43,       0.50,     0.44
2004, 05,   38122, 2004.3716,     0.57,     0.49,       0.51,     0.43,       0.57,     0.49
2004, 06,   38153, 2004.4563,     0.50,     0.36,       0.56,     0.43,       0.50,     0.36
2004, 07,   38183, 2004.5383,     0.64,     0.49,       0.58,     0.43,       0.64,     0.49
2004, 08,   38214, 2004.6230,     0.61,     0.53,       0.51,     0.43,       0.61,     0.53
2004, 09,   38245, 2004.7077,     0.43,     0.49,       0.36,     0.43,       0.43,     0.49
2004, 10,   38275, 2004.7896,     0.23,     0.42,       0.23,     0.42,       0.23,     0.42
2004, 11,   38306, 2004.8743,     0.30,     0.53,       0.20,     0.42,       0.30,     0.53
2004, 12,   38336, 2004.9563,     0.36,     0.50,       0.27,     0.42,       0.36,     0.50
2005, 01,   38367, 2005.0411,     0.38,     0.40,       0.40,     0.41,       0.38,     0.40
2005, 02,   38398, 2005.1260,     0.43,     0.36,       0.47,     0.41,       0.43,     0.36
2005, 03,   38426, 2005.2027,     0.44,     0.37,       0.48,     0.40,       0.44,     0.37
2005, 04,   38457, 2005.2877,     0.51,     0.45,       0.46,     0.40,       0.51,     0.45
2005, 05,   38487, 2005.3699,     0.51,     0.43,       0.47,     0.39,       0.51,     0.43
2005, 06,   38518, 2005.4548,     0.49,     0.36,       0.51,     0.38,       0.49,     0.36
2005, 07,   38548, 2005.5370,     0.64,     0.48,       0.53,     0.37,       0.64,     0.48
2005, 08,   38579, 2005.6219,     0.41,     0.33,       0.45,     0.37,       0.41,     0.33
2005, 09,   38610, 2005.7068,     0.17,     0.23,       0.29,     0.36,       0.17,     0.23
2005, 10,   38640, 2005.7890,     0.01,     0.20,       0.15,     0.35,       0.01,     0.20
2005, 11,   38671, 2005.8740,     0.21,     0.43,       0.12,     0.34,       0.21,     0.43
2005, 12,   38701, 2005.9562,     0.23,     0.38,       0.19,     0.34,       0.23,     0.38
2006, 01,   38732, 2006.0411,     0.32,     0.34,       0.31,     0.33,       0.32,     0.34
2006, 02,   38763, 2006.1260,     0.42,     0.36,       0.39,     0.33,       0.42,     0.36
2006, 03,   38791, 2006.2027,     0.41,     0.34,       0.39,     0.32,       0.41,     0.34
2006, 04,   38822, 2006.2877,     0.39,     0.33,       0.38,     0.32,       0.39,     0.33
2006, 05,   38852, 2006.3699,     0.32,     0.24,       0.39,     0.31,       0.32,     0.24
2006, 06,   38883, 2006.4548,     0.33,     0.20,       0.44,     0.31,       0.33,     0.20
2006, 07,   38913, 2006.5370,     0.45,     0.29,       0.47,     0.31,       0.45,     0.29
2006, 08,   38944, 2006.6219,     0.41,     0.32,       0.39,     0.31,       0.41,     0.32
2006, 09,   38975, 2006.7068,     0.17,     0.24,       0.25,     0.31,       0.17,     0.24
2006, 10,   39005, 2006.7890,     0.09,     0.28,       0.11,     0.31,       0.09,     0.28
2006, 11,   39036, 2006.8740,     0.17,     0.40,       0.08,     0.31,       0.17,     0.40
2006, 12,   39066, 2006.9562,     0.18,     0.32,       0.17,     0.31,       0.18,     0.32
2007, 01,   39097, 2007.0411,     0.31,     0.33,       0.30,     0.32,       0.31,     0.33
2007, 02,   39128, 2007.1260,     0.27,     0.21,       0.38,     0.32,       0.27,     0.21
2007, 03,   39156, 2007.2027,     0.38,     0.31,       0.40,     0.32,       0.38,     0.31
2007, 04,   39187, 2007.2877,     0.38,     0.32,       0.39,     0.33,       0.38,     0.32
2007, 05,   39217, 2007.3699,     0.45,     0.37,       0.41,     0.33,       0.45,     0.37
2007, 06,   39248, 2007.4548,     0.46,     0.32,       0.46,     0.33,       0.46,     0.32
2007, 07,   39278, 2007.5370,     0.55,     0.40,       0.49,     0.33,       0.55,     0.40
2007, 08,   39309, 2007.6219,     0.45,     0.36,       0.42,     0.33,       0.45,     0.36
2007, 09,   39340, 2007.7068,     0.30,     0.36,       0.27,     0.33,       0.30,     0.36
2007, 10,   39370, 2007.7890,     0.12,     0.31,       0.13,     0.33,       0.12,     0.31
2007, 11,   39401, 2007.8740,     0.12,     0.35,       0.10,     0.33,       0.12,     0.35
2007, 12,   39431, 2007.9562,     0.20,     0.35,       0.18,     0.32,       0.20,     0.35
2008, 01,   39462, 2008.0410,     0.30,     0.32,       0.30,     0.32,       0.30,     0.32
2008, 02,   39493, 2008.1257,     0.42,     0.36,       0.38,     0.31,       0.42,     0.36
2008, 03,   39522, 2008.2049,     0.41,     0.34,       0.38,     0.31,       0.41,     0.34
2008, 04,   39553, 2008.2896,     0.41,     0.35,       0.36,     0.30,       0.41,     0.35
2008, 05,   39583, 2008.3716,     0.39,     0.31,       0.37,     0.29,       0.39,     0.31
2008, 06,   39614, 2008.4563,     0.43,     0.30,       0.42,     0.28,       0.43,     0.30
2008, 07,   39644, 2008.5383,     0.44,     0.28,       0.45,     0.29,       0.44,     0.28
2008, 08,   39675, 2008.6230,     0.34,     0.27,       0.34,     0.27,       0.34,     0.27
2008, 09,   39706, 2008.7077,     0.31,     0.40,       0.17,     0.26,       0.31,     0.40
2008, 10,   39736, 2008.7896,    -0.07,     0.13,       0.04,     0.24,      -0.07,     0.13
2008, 11,   39767, 2008.8743,     0.09,     0.30,       0.00,     0.22,       0.09,     0.30
2008, 12,   39797, 2008.9563,     0.11,     0.23,       0.08,     0.20,       0.11,     0.23
2009, 01,   39828, 2009.0411,     0.16,     0.16,       0.18,     0.18,       0.16,     0.16
2009, 02,   39859, 2009.1260,     0.26,     0.19,       0.23,     0.17,       0.26,     0.19
2009, 03,   39887, 2009.2027,     0.16,     0.09,       0.22,     0.16,       0.16,     0.09
2009, 04,   39918, 2009.2877,     0.15,     0.10,       0.21,     0.16,       0.15,     0.10
2009, 05,   39948, 2009.3699,     0.21,     0.13,       0.24,     0.17,       0.21,     0.13
2009, 06,   39979, 2009.4548,     0.23,     0.09,       0.32,     0.18,       0.23,     0.09
2009, 07,   40009, 2009.5370,     0.21,     0.06,       0.36,     0.20,       0.21,     0.06
2009, 08,   40040, 2009.6219,     0.35,     0.28,       0.31,     0.23,       0.35,     0.28
2009, 09,   40071, 2009.7068,     0.15,     0.23,       0.18,     0.26,       0.15,     0.23
2009, 10,   40101, 2009.7890,     0.20,     0.40,       0.09,     0.29,       0.20,     0.40
2009, 11,   40132, 2009.8740,     0.16,     0.38,       0.10,     0.31,       0.16,     0.38
2009, 12,   40162, 2009.9562,     0.42,     0.54,       0.20,     0.32,       0.42,     0.54
2010, 01,   40193, 2010.0411,     0.34,     0.34,       0.33,     0.33,       0.34,     0.34
2010, 02,   40224, 2010.1260,     0.44,     0.38,       0.39,     0.32,       0.44,     0.38
2010, 03,   40252, 2010.2027,     0.30,     0.23,       0.37,     0.31,       0.30,     0.23
2010, 04,   40283, 2010.2877,     0.40,     0.35,       0.34,     0.29,       0.40,     0.35
2010, 05,   40313, 2010.3699,     0.41,     0.33,       0.34,     0.26,       0.41,     0.33
2010, 06,   40344, 2010.4548,     0.39,     0.25,       0.37,     0.23,       0.39,     0.25
2010, 07,   40374, 2010.5370,     0.40,     0.24,       0.35,     0.20,       0.40,     0.24
2010, 08,   40405, 2010.6219,     0.21,     0.14,       0.24,     0.17,       0.21,     0.14
2010, 09,   40436, 2010.7068,    -0.04,     0.04,       0.06,     0.14,      -0.04,     0.04
2010, 10,   40466, 2010.7890,    -0.22,    -0.02,      -0.08,     0.12,      -0.22,    -0.02
2010, 11,   40497, 2010.8740,    -0.21,     0.01,      -0.11,     0.11,      -0.21,     0.01
2010, 12,   40527, 2010.9562,     0.09,     0.22,      -0.02,     0.10,       0.09,     0.22
2011, 01,   40558, 2011.0411,     0.01,     0.01,       0.10,     0.10,       0.01,     0.01
2011, 02,   40589, 2011.1260,     0.16,     0.10,       0.17,     0.11,       0.16,     0.10
2011, 03,   40617, 2011.2027,     0.22,     0.16,       0.18,     0.12,       0.22,     0.16
2011, 04,   40648, 2011.2877,     0.27,     0.22,       0.18,     0.13,       0.27,     0.22
2011, 05,   40678, 2011.3699,     0.24,     0.16,       0.21,     0.14,       0.24,     0.16
2011, 06,   40709, 2011.4548,     0.30,     0.16,       0.28,     0.14,       0.30,     0.16
2011, 07,   40739, 2011.5370,     0.18,     0.02,       0.31,     0.15,       0.18,     0.02
2011, 08,   40770, 2011.6219,     0.36,     0.28,       0.24,     0.17,       0.36,     0.28
2011, 09,   40801, 2011.7068,     0.07,     0.15,       0.09,     0.18,       0.07,     0.15
2011, 10,   40831, 2011.7890,    -0.02,     0.19,      -0.02,     0.19,      -0.02,     0.19
2011, 11,   40862, 2011.8740,     0.01,     0.23,      -0.02,     0.20,       0.01,     0.23
2011, 12,   40892, 2011.9562,     0.08,     0.20,       0.08,     0.21,       0.08,     0.20
2012, 01,   40923, 2012.0410,     0.15,     0.15,       0.22,     0.22,       0.15,     0.15
2012, 02,   40954, 2012.1257,     0.24,     0.18,       0.31,     0.24,       0.24,     0.18
2012, 03,   40983, 2012.2049,     0.34,     0.27,       0.32,     0.26,       0.34,     0.27
2012, 04,   41014, 2012.2896,     0.33,     0.28,       0.33,     0.27,       0.33,     0.28
2012, 05,   41044, 2012.3716,     0.43,     0.35,       0.37,     0.29,       0.43,     0.35
2012, 06,   41075, 2012.4563,     0.41,     0.27,       0.45,     0.31,       0.41,     0.27
2012, 07,   41105, 2012.5383,     0.50,     0.34,       0.48,     0.32,       0.50,     0.34
2012, 08,   41136, 2012.6230,     0.50,     0.43,       0.40,     0.33,       0.50,     0.43
2012, 09,   41167, 2012.7077,     0.22,     0.31,       0.25,     0.33,       0.22,     0.31
2012, 10,   41197, 2012.7896,     0.12,     0.33,       0.13,     0.33,       0.12,     0.33
2012, 11,   41228, 2012.8743,     0.22,     0.44,       0.11,     0.33,       0.22,     0.44
2012, 12,   41258, 2012.9563,     0.08,     0.21,       0.20,     0.32,       0.08,     0.21
2013, 01,   41289, 2013.0411,     0.26,     0.26,       0.32,     0.32,       0.26,     0.26
2013, 02,   41320, 2013.1260,     0.42,     0.35,       0.38,     0.31,       0.42,     0.35
2013, 03,   41348, 2013.2027,     0.41,     0.34,       0.37,     0.30,       0.41,     0.34
2013, 04,   41379, 2013.2877,     0.49,     0.44,       0.35,     0.29,       0.49,     0.44
2013, 05,   41409, 2013.3699,     0.42,     0.34,       0.36,     0.28,       0.42,     0.34
2013, 06,   41440, 2013.4548,     0.39,     0.25,       0.41,     0.27,       0.39,     0.25
2013, 07,   41470, 2013.5370,     0.37,     0.21,       0.42,     0.26,       0.37,     0.21
2013, 08,   41501, 2013.6219,     0.29,     0.22,       0.32,     0.25,       0.29,     0.22
2013, 09,   41532, 2013.7068,    -0.12,    -0.04,       0.16,     0.24,      -0.12,    -0.04
2013, 10,   41562, 2013.7890,    -0.02,     0.19,       0.04,     0.25,      -0.02,     0.19
2013, 11,   41593, 2013.8740,     0.09,     0.32,       0.03,     0.25,       0.09,     0.32
2013, 12,   41623, 2013.9562,     0.15,     0.28,       0.13,     0.26,       0.15,     0.28
2014, 01,   41654, 2014.0411,     0.28,     0.28,       0.27,     0.27,       0.28,     0.28
2014, 02,   41685, 2014.1260,     0.39,     0.32,       0.34,     0.27,       0.39,     0.32
2014, 03,   41713, 2014.2027,     0.38,     0.31,       0.35,     0.28,       0.38,     0.31
2014, 04,   41744, 2014.2877,     0.35,     0.30,       0.34,     0.29,       0.35,     0.30
2014, 05,   41774, 2014.3699,     0.41,     0.33,       0.37,     0.29,       0.41,     0.33
2014, 06,   41805, 2014.4548,     0.42,     0.28,       0.44,     0.29,       0.42,     0.28
2014, 07,   41835, 2014.5370,     0.42,     0.26,       0.46,     0.30,       0.42,     0.26
2014, 08,   41866, 2014.6219,     0.35,     0.28,       0.38,     0.30,       0.35,     0.28
2014, 09,   41897, 2014.7068,     0.20,     0.28,       0.22,     0.31,       0.20,     0.28
2014, 10,   41927, 2014.7890,     0.23,     0.44,       0.10,     0.31,       0.23,     0.44
2014, 11,   41958, 2014.8740,     0.11,     0.33,       0.09,     0.32,       0.11,     0.33
2014, 12,   41988, 2014.9562,     0.06,     0.19,       0.19,     0.32,       0.06,     0.19
2015, 01,   42019, 2015.0411,     0.34,     0.34,       0.33,     0.33,       0.34,     0.34
2015, 02,   42050, 2015.1260,     0.45,     0.38,       0.41,     0.34,       0.45,     0.38
2015, 03,   42078, 2015.2027,     0.49,     0.42,       0.42,     0.35,       0.49,     0.42
2015, 04,   42109, 2015.2877,     0.39,     0.34,       0.42,     0.37,       0.39,     0.34
2015, 05,   42139, 2015.3699,     0.48,     0.40,       0.46,     0.38,       0.48,     0.40
2015, 06,   42170, 2015.4548,     0.51,     0.37,       0.54,     0.40,       0.51,     0.37
2015, 07,   42200, 2015.5370,     0.48,     0.32,       0.57,     0.41,       0.48,     0.32
2015, 08,   42231, 2015.6219,     0.52,     0.44,       0.51,     0.43,       0.52,     0.44
2015, 09,   42262, 2015.7068,     0.31,     0.39,       0.36,     0.45,       0.31,     0.39
2015, 10,   42292, 2015.7890,     0.29,     0.51,       0.25,     0.47,       0.29,     0.51
2015, 11,   42323, 2015.8740,     0.32,     0.55,       0.25,     0.48,       0.32,     0.55
2015, 12,   42353, 2015.9562,     0.37,     0.50,       0.37,     0.50,       0.37,     0.50
2016, 01,   42384, 2016.0410,     0.62,     0.62,       0.51,     0.51,       0.62,     0.62
2016, 02,   42415, 2016.1257,     0.54,     0.47,       0.58,     0.51,       0.54,     0.47
2016, 03,   42444, 2016.2049,     0.58,     0.51,       0.59,     0.52,       0.58,     0.51
2016, 04,   42475, 2016.2896,     0.58,     0.52,       0.57,     0.52,       0.58,     0.52
2016, 05,   42505, 2016.3716,     0.54,     0.46,       0.61,     0.52,       0.54,     0.46
2016, 06,   42536, 2016.4563,     0.65,     0.51,       0.67,     0.52,       0.65,     0.51
2016, 07,   42566, 2016.5383,     0.75,     0.59,       0.69,     0.52,       0.75,     0.59
2016, 08,   42597, 2016.6230,     0.71,     0.64,       0.60,     0.52,       0.71,     0.64
2016, 09,   42628, 2016.7077,     0.34,     0.43,       0.43,     0.51,       0.34,     0.43
2016, 10,   42658, 2016.7896,     0.23,     0.45,       0.29,     0.51,       0.23,     0.45
2016, 11,   42689, 2016.8743,     0.22,     0.45,       0.27,     0.51,       0.22,     0.45
2016, 12,   42719, 2016.9563,     0.42,     0.56,       0.37,     0.50,       0.42,     0.56
2017, 01,   42750, 2017.0411,     0.47,     0.47,       0.50,     0.50,       0.47,     0.47
2017, 02,   42781, 2017.1260,     0.58,     0.51,       0.57,     0.49,       0.58,     0.51
2017, 03,   42809, 2017.2027,     0.55,     0.48,       0.56,     0.49,       0.55,     0.48
2017, 04,   42840, 2017.2877,     0.50,     0.45,       0.54,     0.48,       0.50,     0.45
2017, 05,   42870, 2017.3699,     0.66,     0.57,       0.56,     0.48,       0.66,     0.57
2017, 06,   42901, 2017.4548,     0.53,     0.38,       0.62,     0.47,       0.53,     0.38
2017, 07,   42931, 2017.5370,     0.60,     0.43,       0.63,     0.46,       0.60,     0.43
2017, 08,   42962, 2017.6219,     0.66,     0.59,       0.53,     0.45,       0.66,     0.59
2017, 09,   42993, 2017.7068,     0.38,     0.47,       0.36,     0.44,       0.38,     0.47
2017, 10,   43023, 2017.7890,     0.09,     0.31,       0.21,     0.43,       0.09,     0.31
2017, 11,   43054, 2017.8740,     0.22,     0.45,       0.18,     0.42,       0.22,     0.45
2017, 12,   43084, 2017.9562,     0.40,     0.53,       0.28,     0.41,       0.40,     0.53
2018, 01,   43115, 2018.0411,     0.28,     0.28,       0.40,     0.40,       0.28,     0.28
2018, 02,   43146, 2018.1260,     0.37,     0.30,       0.47,     0.40,       0.37,     0.30
2018, 03,   43174, 2018.2027,     0.39,     0.32,       0.47,     0.40,       0.39,     0.32
2018, 04,   43205, 2018.2877,     0.50,     0.45,       0.46,     0.40,       0.50,     0.45
2018, 05,   43235, 2018.3699,     0.52,     0.44,       0.49,     0.41,       0.52,     0.44
2018, 06,   43266, 2018.4548,     0.55,     0.40,       0.57,     0.42,       0.55,     0.40
2018, 07,   43296, 2018.5370,     0.61,     0.44,       0.60,     0.43,       0.61,     0.44
2018, 08,   43327, 2018.6219,     0.65,     0.57,       0.52,     0.44,       0.65,     0.57
2018, 09,   43358, 2018.7068,   -99.99,   -99.99,       0.36,     0.45,       0.36,     0.45
2018, 10,   43388, 2018.7890,   -99.99,   -99.99,       0.24,     0.46,       0.24,     0.46
2018, 11,   43419, 2018.8740,   -99.99,   -99.99,       0.23,     0.47,       0.23,     0.47
2018, 12,   43449, 2018.9562,   -99.99,   -99.99,       0.34,     0.48,       0.34,     0.48
